timestamp,(0 C:)/Current Disk Queue Length,(1 E:)/Current Disk Queue Length,(2 D:)/Current Disk Queue Length,(_Total)/Current Disk Queue Length,(0 C:)/% Disk Time,(1 E:)/% Disk Time,(2 D:)/% Disk Time,(_Total)/% Disk Time,(0 C:)/Avg. Disk Queue Length,(1 E:)/Avg. Disk Queue Length,(2 D:)/Avg. Disk Queue Length,(_Total)/Avg. Disk Queue Length,(0 C:)/% Disk Read Time,(1 E:)/% Disk Read Time,(2 D:)/% Disk Read Time,(_Total)/% Disk Read Time,(0 C:)/Avg. Disk Read Queue Length,(1 E:)/Avg. Disk Read Queue Length,(2 D:)/Avg. Disk Read Queue Length,(_Total)/Avg. Disk Read Queue Length,(0 C:)/% Disk Write Time,(1 E:)/% Disk Write Time,(2 D:)/% Disk Write Time,(_Total)/% Disk Write Time,(0 C:)/Avg. Disk Write Queue Length,(1 E:)/Avg. Disk Write Queue Length,(2 D:)/Avg. Disk Write Queue Length,(_Total)/Avg. Disk Write Queue Length,(0 C:)/Avg. Disk sec/Transfer,(1 E:)/Avg. Disk sec/Transfer,(2 D:)/Avg. Disk sec/Transfer,(_Total)/Avg. Disk sec/Transfer,(0 C:)/Avg. Disk sec/Read,(1 E:)/Avg. Disk sec/Read,(2 D:)/Avg. Disk sec/Read,(_Total)/Avg. Disk sec/Read,(0 C:)/Avg. Disk sec/Write,(1 E:)/Avg. Disk sec/Write,(2 D:)/Avg. Disk sec/Write,(_Total)/Avg. Disk sec/Write,(0 C:)/Disk Transfers/sec,(1 E:)/Disk Transfers/sec,(2 D:)/Disk Transfers/sec,(_Total)/Disk Transfers/sec,(0 C:)/Disk Reads/sec,(1 E:)/Disk Reads/sec,(2 D:)/Disk Reads/sec,(_Total)/Disk Reads/sec,(0 C:)/Disk Writes/sec,(1 E:)/Disk Writes/sec,(2 D:)/Disk Writes/sec,(_Total)/Disk Writes/sec,(0 C:)/Disk Bytes/sec,(1 E:)/Disk Bytes/sec,(2 D:)/Disk Bytes/sec,(_Total)/Disk Bytes/sec,(0 C:)/Disk Read Bytes/sec,(1 E:)/Disk Read Bytes/sec,(2 D:)/Disk Read Bytes/sec,(_Total)/Disk Read Bytes/sec,(0 C:)/Disk Write Bytes/sec,(1 E:)/Disk Write Bytes/sec,(2 D:)/Disk Write Bytes/sec,(_Total)/Disk Write Bytes/sec,(0 C:)/Avg. Disk Bytes/Transfer,(1 E:)/Avg. Disk Bytes/Transfer,(2 D:)/Avg. Disk Bytes/Transfer,(_Total)/Avg. Disk Bytes/Transfer,(0 C:)/Avg. Disk Bytes/Read,(1 E:)/Avg. Disk Bytes/Read,(2 D:)/Avg. Disk Bytes/Read,(_Total)/Avg. Disk Bytes/Read,(0 C:)/Avg. Disk Bytes/Write,(1 E:)/Avg. Disk Bytes/Write,(2 D:)/Avg. Disk Bytes/Write,(_Total)/Avg. Disk Bytes/Write,(0 C:)/% Idle Time,(1 E:)/% Idle Time,(2 D:)/% Idle Time,(_Total)/% Idle Time,(0 C:)/Split IO/Sec,(1 E:)/Split IO/Sec,(2 D:)/Split IO/Sec,(_Total)/Split IO/Sec
08/03/2023 00:45:16.789,0,4,0,4,0.8481467410503023,74.409296621409965,0,25.085814454153422,0.0084814674105030234,0.74409296621409959,0,0.75257443362460263,0.0023328201129084935,36.156712189984866,0,12.053015003365926,2.3328201129084935e-005,0.36156712189984869,0,0.36159045010097779,0.84581392093739383,38.252584431425085,0,13.032799450787493,0.0084581392093739383,0.38252584431425085,0,0.39098398352362479,0.0014501425257540908,0.00073187576920148451,0,0.00073598409680227276,0.0013999684317420231,0.00038796352560610054,0,0.00038798161941644069,0.0014502856807619006,0.0045145722715512473,0,0.0043172401083909403,5.8486792981101905,1016.6870865361631,0,1022.5357658342733,0.016662903983219915,931.95621978148984,0,931.97288268547311,5.8320163941269705,84.730866754673272,0,90.562883148800239,89793.056984775481,31334534.953087665,0,31424328.01007244,546.01003772215017,8113180.213327108,0,8113726.22336483,89247.046947053328,23221354.739760559,0,23310601.78670761,15352.706552706553,30820.235024174384,0,30731.764169083857,32768,8705.5379224030039,0,8705.9681393145129,15302.948571428571,274060.15811209439,0,257396.86034958603,99.323482167256543,64.327847873467832,100.05782061279851,87.903050328927634,0.93312262306031524,1.5329871664562322,0,2.4661097895165476
08/03/2023 00:46:16.802,0,1,0,1,0.22461725087147494,122.58353162304294,0,40.936049569094799,0.0022461725087147494,1.2258353162304294,0,1.228081488739144,0,22.618857184752688,0,7.5396189504975579,0,0.22618857184752689,0,0.22618857184752689,0.22461725087147494,99.964674438290245,0,33.396430618597236,0.0022461725087147494,0.99964674438290246,0,1.0018929168916171,0.00086410226682942905,0.00069335450770648067,0,0.00069360518671816146,0,0.00045167870148684421,0,0.00045167870148684421,0.00086410271452993354,0.00078885981447132983,0,0.00078901384494714044,2.5994358428544868,1767.9829602470948,0,1770.5823960899493,0,500.77464990580705,0,500.77464990580705,2.5994358428544868,1267.2083103412876,0,1269.8077461841422,21772.341402140391,29021148.989011157,0,29042921.330413297,0,4138007.5257042907,0,4138007.5257042907,21772.341402140391,24883141.463306867,0,24904913.804709006,8375.7948717948711,16414.835234020095,0,16403.032919874269,0,8263.2128572854617,0,8263.2128572854617,8375.7948717948711,19636.188667832583,0,19613.137405682042,99.904021115354624,28.575713343064525,100.05682083275013,76.178851652636411,0.51655455851595578,2.4328053401074046,0,2.9493598986233605
08/03/2023 00:47:16.815,0,0,0,0,0.76533162704205071,34.875993947998104,0,11.880441969433392,0.0076533162704205075,0.34875993947998107,0,0.35641325575040156,0.0019995600967787088,4.035612165323629,0,1.3458705751401359,1.9995600967787088e-005,0.040356121653236286,0,0.040376117254204077,0.763332066945272,30.840381782674481,0,10.534571227663248,0.0076333206694527206,0.30840381782674481,0,0.31603713849619752,0.00064599155391244071,0.0011658979499490705,0,0.0011460911960733784,0.00040000428359842754,0.0004562735474910585,0,0.00045624176293227901,0.00064703387285444929,0.0014638010073997072,0,0.0014204913061371216,11.847351328072103,299.13312382777832,0,310.98047515585046,0.049988824169080605,88.446892896493281,0,88.496881720662358,11.797362503903022,210.68623093128505,0,222.48359343518808,130709.97761612525,2948008.6570928292,0,3078718.6347089545,273.00563172873888,754741.13176608167,0,755014.13739781035,130436.97198439651,2193267.5253267474,0,2323704.4973111441,11032.843881856541,9855.1729055258475,0,9900.0383646787759,5461.333333333333,8533.2690278824412,0,8531.5337977781965,11056.45197740113,10410.113255298957,0,10444.385859796284,99.483946865023029,88.29907420367519,100.05748735278239,95.94683619603687,2.2661600289983208,1.7662717873075147,0,4.0324318163058352
08/03/2023 00:48:16.828,0,2,0,2,0.15063352729066271,148.23188898442342,0,49.460840781694692,0.0015063352729066271,1.4823188898442343,0,1.4838252251171409,0.0063319403064659103,117.38400885138603,0,39.130113708317502,6.3319403064659104e-005,1.1738400885138602,0,1.173903407916925,0.14430158698419682,30.847880133037396,0,10.330727240007198,0.0014430158698419682,0.30847880133037398,0,0.30992181720021594,0.00066962990278663086,0.00031634821567328586,0,0.00031651773663639207,0.00063333235555543147,0.0002569620898406827,0,0.00025697032686570245,0.00067131761939212293,0.002623696148054566,0,0.0025886430053687686,2.2495023940583931,4685.7134868236335,0,4687.9629892176918,0.099977884180373039,4568.1394950275144,0,4568.239472911695,2.1495245098780202,117.57399179611869,0,119.72351630599671,9606.4083274325367,44153987.490344092,0,44163593.898671523,819.01882720561593,41597983.296665467,0,41598802.315492667,8787.3895002269201,2556004.1936786263,0,2564791.5831788532,4270.4592592592589,9423.1086929464273,0,9420.6362124120278,8192,9106.1105603157412,0,9106.0905546132653,4088.062015503876,21739.537414965987,0,21422.621572720946,99.93218158671759,31.99262828844321,100.05732072277431,77.327376810435027,0,1.3996903785252224,0,1.3996903785252224
08/03/2023 00:49:16.873,0,0,0,0,0.17287207466474808,14.106561144752883,0,4.7598110731392103,0.0017287207466474808,0.14106561144752883,0,0.14279433219417631,0,7.664661483835296,0,2.5548870502494823,0,0.076646614838352958,0,0.076646614838352958,0.17287207466474808,6.4418996609175885,0,2.2049238563463041,0.0017287207466474808,0.064418996609175883,0,0.066147717355823352,0.00095229352415901458,0.00054720589078864645,0,0.00055003848971329171,0,0.00036346548730685236,0,0.00036346548730685236,0.00095229352415901458,0.001373091935831769,0,0.0013574162602089631,1.8153191069060792,257.79196748439637,0,259.6072865913024,0,210.87679386830069,0,210.87679386830069,1.8153191069060792,46.915173616095643,0,48.730492723001724,7427.0200583759624,7552563.1310734013,0,7559990.1511317771,0,6745883.0178902308,0,6745883.0178902308,7427.0200583759624,806680.11318317009,0,814107.13324154599,4091.3027522935781,29297.123586795013,0,29120.870413138313,0,31989.688832727847,0,31989.688832727847,4091.3027522935781,17194.43947461839,0,16706.318523581682,99.897409250487968,93.733304021690614,100.0574574814637,97.89605691788077,0,1.232418476248164,0,1.232418476248164
08/03/2023 00:50:16.886,0,0,0,0,0.10264408496797371,1.8739210706977798,0,0.65885505188858451,0.0010264408496797372,0.018739210706977798,0,0.019765651556657535,0.0024994501209733857,0.50455566442049415,0,0.16901848260049457,2.4994501209733857e-005,0.0050455566442049416,0,0.0050705511454146755,0.10014463484700033,1.3693654062772855,0,0.48983673591809801,0.0010014463484700033,0.013693654062772856,0,0.01469510041124286,0.00067692316288157385,0.00084492866560290547,0,0.00083417725860737723,0.00074999057142737414,0.00042290503729715468,0,0.00042381613906353416,0.00067528119864458951,0.001336260239370251,0,0.0012526989685966944,1.5163334986303334,22.178460293153559,0,23.694793791783891,0.033326010958908428,11.930711923289216,0,11.964037934248125,1.483007487671425,10.247748369864341,0,11.730755857535767,6424.1884805268601,214182.27331158941,0,220606.46179211626,273.00668177537784,140734.94445520727,0,141007.95113698265,6151.1817987514823,73447.328856382126,0,79598.510655133607,4236.6593406593411,9657.2201352366646,0,9310.3347398030946,8192,11796.022346368714,0,11785.983286908078,4147.7752808988762,7167.1674796747966,0,6785.454545454545,99.964007918257977,98.822758993021537,100.0569874627582,99.614584791345905,0,1.1664103835617949,0,1.1664103835617949
08/03/2023 00:51:16.899,0,1,0,1,0.84298121080029054,264.63111448814595,0,88.491365232982076,0.0084298121080029053,2.6463111448814596,0,2.6547409569894622,0.062652883032399548,29.660141435550848,0,9.9075979951077429,0.00062652883032399543,0.29660141435550846,0,0.29722794318583245,0.78032832776789107,234.9709730525951,0,78.583767071244324,0.0078032832776789105,2.3497097305259511,0,2.3575130138036298,0.0010179074078502718,0.0023903311255671186,0,0.002380141027598801,0.00049473723909779482,0.00046600518365316648,0,0.00046606223787451815,0.0011123515947064875,0.004992869028880762,0,0.004935874267515029,8.2814851474856717,1107.0862639817867,0,1115.3677491292724,1.2663840466980101,636.47462410163018,0,637.74100814832809,7.0151011007876614,470.61163988015653,0,477.62674098094419,271683.36819939793,19811361.082262531,0,20083044.450461928,110584.38745801841,6983282.0685339104,0,7093866.4559919294,161098.98074137952,12828079.01372862,0,12989177.99447,32806.116700201208,17895.04732089103,0,18005.760401571628,87322.947368421053,10971.815378171061,0,11123.428422125258,22964.598574821852,27258.312218956911,0,27195.248674295282,99.464617784087508,76.674298321036034,100.05748735278239,92.06546793038865,0.23328127176015975,9.964442893755395,0,10.197724165515554
08/03/2023 00:52:16.912,0,1,0,1,1.0537681710023794,132.06028007171756,0,44.371349469783318,0.010537681710023795,1.3206028007171755,0,1.3311404824271993,0.00066652003225956956,110.07478354761953,0,36.691816800303933,6.6652003225956957e-006,1.1007478354761953,0,1.1007545006765178,1.0531016509701199,21.985496524098032,0,7.6795328361093889,0.010531016509701199,0.2198549652409803,0,0.23038598175068151,0.0008894514736499002,0.00038409413619679801,0,0.00038582950961833464,0.00039998100317219085,0.0003261516130360264,0,0.00032615197754820477,0.000890140770310744,0.0034749012275923749,0,0.0030677168644528238,11.84735991768274,3438.2171561951322,0,3450.064516112815,0.016662953470721154,3374.9479218668039,0,3374.9645848202745,11.830696964212018,63.269234328328217,0,75.099931292540234,143797.28934349059,29300180.04007696,0,29443977.329420451,17.062864354018462,27776978.139193732,0,27776995.202058088,143780.22647913656,1523201.9008832281,0,1666982.1273623647,12137.496483825598,8521.9108360513528,0,8534.3265877807298,1024,8230.3427437272276,0,8230.3071644045958,12153.149295774649,24074.92230708454,0,22196.852895495897,99.326148247385575,23.74227669912619,100.05748735278239,74.375304099764719,2.4661171136667308,1.4996658123649038,0,3.9657829260316344
08/03/2023 00:53:16.925,0,1,0,1,0.14463484700032661,101.22689674938181,0,33.7905104210407,0.001446348470003266,1.0122689674938181,0,1.0137153159638213,0,95.280038391553859,0,31.760012797184618,0,0.95280038391553856,0,0.95280038391553856,0.14463484700032661,5.9468583578279439,0,2.030497623856085,0.001446348470003266,0.059468583578279444,0,0.060914932048282709,0.00067286820406053732,0.00034861814095356146,0,0.00034885799976265162,0,0.00033045302477695618,0,0.00033045302477695618,0.00067286820406053732,0.0029229320456976488,0,0.0027079259452745465,2.1491644911611694,2903.1713635718065,0,2905.3205280629677,0,2882.8292717601184,0,2882.8292717601184,2.1491644911611694,20.342091811688277,0,22.491256302849447,9144.1784440053034,24535204.098036271,0,24544348.276480276,0,23655170.752990019,0,23655170.752990019,9144.1784440053034,880033.34504625294,0,889177.52349025826,4254.7596899224809,8451.1732259064138,0,8448.068995968737,0,8205.5399481035856,0,8205.5399481035856,4254.7596899224809,43261.693693693691,0,39534.364444444444,99.945012097338576,27.866036138716151,100.07398372358081,75.961677264335179,0,1.1995336694853038,0,1.1995336694853038
08/03/2023 00:54:16.939,0,1,0,1,0.11947371578252784,99.830204021781881,0,33.316559356941475,0.0011947371578252784,0.99830204021781876,0,0.99949677737564402,0,96.695726940073172,0,32.231908980024393,0,0.96695726940073179,0,0.96695726940073179,0.11947371578252784,3.1344770817086904,0,1.0846503769170783,0.0011947371578252784,0.031344770817086906,0,0.032539507974912188,0.00059750028751326401,0.00035267250638417076,0,0.00035284532802757539,0,0.00034382561706789816,0,0.00034382561706789816,0.00059750028751326401,0.0017100908838210648,0,0.0016006557432006253,1.9998937607624712,2831.1496024233925,0,2833.1494961841549,0,2812.8172429497363,0,2812.8172429497363,1.9998937607624712,18.332359473655988,0,20.332253234418456,8174.4990839912425,23836711.335717775,0,23844885.834801767,0,23088062.039128903,0,23088062.039128903,8174.4990839912425,748649.29658887233,0,756823.79567286349,4087.4666666666667,8419.4460495178901,0,8416.3881457428906,0,8208.1628648283549,0,8208.1628648283549,4087.4666666666667,40837.585454545457,0,37222.819672131147,99.935514186878876,26.57931921643905,100.04049109195977,75.518441442882562,0.033331562679374517,1.21660203779717,0,1.2499336004765444
08/03/2023 00:55:16.952,0,1,0,1,0.12347283597608527,79.084768017702771,0,26.402746895682949,0.0012347283597608527,0.79084768017702767,0,0.79208240853678857,0,65.628228456406262,0,21.876076096592083,0,0.65628228456406257,0,0.65628228456406257,0.12347283597608527,13.456539561296516,0,4.5266707990908666,0.0012347283597608527,0.13456539561296516,0,0.13580012397272601,0.00061749991968252955,0.00034833725968755374,0,0.00034857411003843039,0,0.00029506300464087306,0,0.00029506300464087306,0.00061749991968252955,0.0029164680585255145,0,0.0028209761316784544,1.9995576859344737,2270.3477855521496,0,2272.3473432380842,0,2224.2079919492116,0,2224.2079919492116,1.9995576859344737,46.139793602937978,0,48.139351288872454,8232.8455122208725,19664915.070367891,0,19673147.91588011,0,18258676.805311553,0,18258676.805311553,8232.8455122208725,1406238.2650563384,0,1414471.1105685593,4117.333333333333,8661.6311366522077,0,8657.6323705186587,0,8209.0689681005679,0,8209.0689681005679,4117.333333333333,30477.775370169737,0,29382.845275181724,99.948011437483757,44.244266261422489,100.05732072277431,81.416532862770183,0,1.5996461487475788,0,1.5996461487475788
08/03/2023 00:56:16.965,0,0,0,0,0.12297294595189059,20.938393553418248,0,7.0204554997900459,0.0012297294595189059,0.20938393553418247,0,0.21061366499370138,0.00083315004032446204,17.284364106563221,0,5.7617324188678491,8.3315004032446202e-006,0.17284364106563221,0,0.17285197256603546,0.12213979591156612,3.6540294468550254,0,1.2587230809221972,0.0012213979591156612,0.036540294468550255,0,0.037761692427665916,0.00059039961782852296,0.00037233103152563713,0,0.00037313573641103184,0.00049999371428491605,0.00032044794493392366,0,0.00032045349143447509,0.00059112926093192865,0.0015902103012673094,0,0.0015077844536281963,2.0828585305730276,562.35514038647284,0,564.43799891704589,0.016662868244584222,539.37704507719116,0,539.39370794543584,2.0661956623284432,22.978095309281638,0,25.044290971610081,8889.7068599586601,5399208.6777551603,0,5408098.3846151195,136.50221665963394,4585518.9642470824,0,4585655.4664637428,8753.2046432990264,813689.7135080779,0,822442.91815137689,4268.0320000000002,9601.0657500962989,0,9581.386077817795,8192,8501.5092987333956,0,8501.4997374192953,4236.3870967741932,35411.53879622915,0,32839.536926147703,99.947178287443421,83.394486546293152,100.05832050282271,94.466661834396433,0,1.4496695372788271,0,1.4496695372788271
08/03/2023 00:57:16.978,0,2,0,2,0.72334086500969785,200.68051695293701,0,67.13461921710558,0.0072334086500969791,2.00680516952937,0,2.0140385781794672,0.0009997800483893544,39.70843081188805,0,13.236476808435476,9.9978004838935439e-006,0.39708430811888051,0,0.3970943059193644,0.72234108496130855,160.97208614104898,0,53.89814240867009,0.0072234108496130852,1.6097208614104896,0,1.6169442722601028,0.00070700326438136694,0.0010175983508809877,0,0.0010159953266294305,0.00060000642539764131,0.00024052060003428437,0,0.00024052422830894764,0.0007071778106113566,0.005012166646437095,0,0.0048794689968991462,10.231047858778687,1972.0927950849759,0,1982.3238429437547,0.016662944395405027,1650.9312048079394,0,1650.9478677523348,10.214384914383283,321.16159027703651,0,331.3759751914198,129362.03564417355,23834274.686093424,0,23963636.721737597,136.50284048715798,15038279.056499343,0,15038415.559339831,129225.53280368638,8795995.6295940783,0,8925221.1623977646,12644.065146579804,12085.777477355685,0,12088.658877326296,8192,9108.9677224005336,0,9108.9584674855414,12651.327895595432,27388.068486043376,0,26933.820888017297,99.522271766877964,73.859084334779681,100.05715409276625,91.146170009264623,2.2828233821704891,1.5663167731680727,0,3.8491401553385618
08/03/2023 00:58:16.991,0,0,0,0,4.5426672798650962,106.08516126452182,0,36.875942959215642,0.045426672798650966,1.0608516126452181,0,1.1062782854438691,3.878480067718435,104.4861797071311,0,36.121553258283178,0.038784800677184351,1.044861797071311,0,1.0836465977484953,0.66418721214666099,1.5989815573907071,0,0.75438953430245337,0.0066418721214666103,0.015989815573907072,0,0.022631687695373683,0.0021199067245501048,0.00016951864386315573,0,0.00017617433995381095,0.0024449580002134205,0.00016732353851759121,0,0.00017309479706820611,0.0011934130590628121,0.0011876238031746083,0,0.0011893169830928746,21.428682902655122,6258.041886199665,0,6279.47056910232,15.863224046133498,6244.5781414210132,0,6260.4413654671471,5.5654588565216265,13.463744778651119,0,19.029203635172745,830821.29601861828,59143721.490518197,0,59974542.786536813,796354.10938527144,58493358.098377936,0,59289712.207763202,34467.186633346864,650363.39214026358,0,684830.57877361053,38771.458786936237,9450.8350321117032,0,9550.8916120472331,50201.277310924372,9367.0631984544616,0,9470.532307004376,6193.0538922155692,48304.792079207924,0,35988.399299474608,95.954723294208605,36.692760925929626,100.0569874627582,77.568157172088803,1.6996311478000177,1.1664135328039336,0,2.866044680603951
08/03/2023 00:59:17.005,0,0,0,0,0.27227343317803415,12.527244006318611,0,4.2665057020788755,0.0027227343317803416,0.12527244006318611,0,0.12799517439496644,0,10.763632000959788,0,3.587877333653263,0,0.10763632000959789,0,0.10763632000959789,0.27227343317803415,1.7636120053588211,0,0.67862853505562115,0.0027227343317803416,0.017636120053588212,0,0.020358854385368552,0.00074272707844153375,0.00032531371930243926,0,0.00032924989328489109,0,0.00029001930736609723,0,0.00029001930736609723,0.00074272739590189156,0.0012645161530636657,0,0.0011559130058776768,3.6658625578668405,385.08219869228492,0,388.74806125015181,0,371.13525796076431,0,371.13525796076431,3.6658625578668405,13.946940731520662,0,17.612803289387504,25995.36457034534,9106354.5165467877,0,9132349.8811171334,0,8014250.6034239335,0,8014250.6034239335,25995.36457034534,1092103.9131228542,0,1118099.2776931995,7091.1999999999998,23647.819991345739,0,23491.692413201887,0,21593.88102186504,0,21593.88102186504,7091.1999999999998,78304.191158900838,0,63482.187322611164,99.873694453886813,88.71698226390194,100.0569874627582,96.215888171268986,0.54987938368002609,1.4663450231467363,0,2.0162244068267623
08/03/2023 01:00:17.018,0,18,0,18,1.0419374404297721,2733.4118160671319,0,911.48458455806394,0.010419374404297721,27.33411816067132,0,27.344537535075617,0,74.875194123959403,0,24.95839815240647,0,0.74875194123959399,0,0.74875194123959399,1.0419374404297721,2658.5366219431726,0,886.52618640565743,0.010419374404297721,26.585366219431727,0,26.595785593836023,0.0014374712717533306,0.019215048435142597,0,0.01912492366454294,0,0.0030334841003880116,0,0.0030334841003880116,0.0014374712717533306,0.022612218316526985,0,0.022482472919593818,7.2483941821116975,1422.5348499334659,0,1429.7832441155776,0,246.82865061981741,0,246.82865061981741,7.2483941821116975,1175.7061993136485,0,1182.9545934957603,90501.550178681689,43459172.003224403,0,43549673.553403087,0,9421375.1773114931,0,9421375.1773114931,90501.550178681689,34037796.825912915,0,34128298.376091592,12485.737931034482,30550.514811821344,0,30458.934060555206,0,38169.698508067238,0,38169.698508067238,12485.737931034482,28950.937611610305,0,28850.049328807065,99.173848420014266,72.566202102204187,100.05732072277431,90.599123692787586,0.88313768195843667,5.5321077435886972,0,6.4152454255471341
08/03/2023 01:01:17.031,0,4,0,4,0.73150573540487762,1824.4829470849747,0,608.40481760679324,0.0073150573540487762,18.244829470849748,0,18.252144528203797,0,305.31766344737491,0,101.77255437137163,0,3.0531766344737492,0,3.0531766344737492,0.73150573540487762,1519.1652836375997,0,506.63226306879159,0.0073150573540487762,15.191652836375997,0,15.198967893730046,0.0018368200778375498,0.003622683073051585,0,0.0036212720097292843,0,0.0011855538230679588,0,0.0011855538230679588,0.0018368200778375498,0.0061730631730767685,0,0.0061660573655626088,3.9824516078997929,5036.2682900688578,0,5040.2507416767576,0,2575.3131521160531,0,2575.3131521160531,3.9824516078997929,2460.9551379528052,0,2464.937589560705,27377.405235950722,83646137.588166893,0,83673514.993402839,0,32421928.898258097,0,32421928.898258097,27377.405235950722,51224208.689908795,0,51251586.095144741,6874.5104602510464,16608.753301151723,0,16601.061987159566,0,12589.509307486753,0,12589.509307486753,6874.5104602510464,20814.767364073396,0,20792.244928310203,99.595755600434572,0.84298121080029054,100.05732072277431,66.832019122459727,0.56654123292298308,10.697631515781033,0,11.264172748704016
08/03/2023 01:02:17.044,0,1,0,1,1.7012923823425514,470.99021548592646,0,157.56383595608966,0.017012923823425515,4.7099021548592646,0,4.7269150786826897,0.10031126485506522,286.73908406817168,0,95.613131777675576,0.0010031126485506522,2.8673908406817166,0,2.8683939533302674,1.6009811174874859,184.25113141775475,0,61.950704178414085,0.01600981117487486,1.8425113141775475,0,1.8585211253524225,0.0012183771066409084,0.00075583017788341447,0,0.00075686435109915485,0.012039993909840497,0.00061844355234924619,0,0.00061864878839899731,0.0011534213397054022,0.0011552042955429889,0,0.00115518891313545,13.963548053358911,6231.4082797357105,0,6245.3718277890694,0.083314725855363439,4636.447830905804,0,4636.5311456316595,13.880233327503548,1594.9604488299065,0,1608.8406821574101,154162.90265153712,95121906.444313586,0,95276069.346965134,1825.7255765040923,62574867.220533691,0,62576692.946110196,152337.17707503305,32547039.223779898,0,32699376.400854934,11040.381861575179,15264.913190433406,0,15255.467884719028,21913.599999999999,13496.294901329386,0,13496.446153514415,10975.116446578631,20406.173236243587,0,20324.80702626564,98.810761632440858,1.5286636939873226,100.05748735278239,66.798970893070191,2.5827565015162666,25.927542686189103,0,28.510299187705368
08/03/2023 01:03:17.057,0,1,0,1,0.18429278891977099,267.55980350989449,0,89.248032099604757,0.0018429278891977099,2.675598035098945,0,2.6774409629881428,0,206.93614071570923,0,68.978713682989749,0,2.0693614071570923,0,2.0693614071570923,0.18429278891977099,60.623662794185286,0,20.26931858324502,0.0018429278891977099,0.60623662794185285,0,0.60807955583105056,0.00069125012746033365,0.00040084276965826724,0,0.00040095871693944502,0,0.00034983408169885459,0,0.00034983408169885459,0.00069125012746033365,0.00079803026918935844,0,0.00079765683044232807,2.6660639392178949,6674.8909814228828,0,6677.5570453621012,0,5915.2293877419843,0,5915.2293877419843,2.6660639392178949,759.66159368089893,0,762.32765762011684,10988.449131880476,76770578.043363199,0,76781566.49249509,0,61065285.933195405,0,61065285.933195405,10988.449131880476,15705292.110167803,0,15716280.559299685,4121.6000000000004,11501.398038863259,0,11498.451600023955,0,10323.401161709775,0,10323.401161709775,4121.6000000000004,20674.063610440888,0,20616.175213114755,99.890524084701369,5.8282177920857405,100.05782061279851,68.592187552071877,0,12.163916722681646,0,12.163916722681646
08/03/2023 01:04:17.071,0,0,0,0,0.13330400645191393,32.98540987649384,0,11.03957129431525,0.0013330400645191391,0.32985409876493837,0,0.33118713882945749,0,22.194450554211407,0,7.3981500736504637,0,0.22194450554211406,0,0.22194450554211406,0.13330400645191393,10.790959322282431,0,3.6414210540347791,0.0013330400645191391,0.10790959322282431,0,0.10924263328734345,0.00070175414090779408,0.00050021731438422369,0,0.00050079620972346198,0,0.00035623428662990268,0,0.00035623428662990268,0.00070175414090779408,0.0029652014754346198,0,0.0028529155763327668,1.8995896258720908,659.42420924791327,0,661.32379887378545,0,623.03207115225848,0,623.03207115225848,1.8995896258720908,36.392138095654794,0,38.291727721526883,7763.6561270730217,9999264.8950405698,0,10007028.551167643,0,8953287.127467595,0,8953287.127467595,7763.6561270730217,1045977.7675729743,0,1053741.4237000474,4087.0175438596493,15163.630262293425,0,15131.813747228382,0,14370.50762235892,0,14370.50762235892,4087.0175438596493,28741.860805860804,0,27518.774586597039,99.937013856951467,84.725527050715513,100.05665420274205,94.906398425679683,0,1.3663714852764162,0,1.3663714852764162
08/03/2023 01:05:17.084,0,0,0,0,0.16929608819393066,4.2817246872354744,0,1.4836735918098019,0.0016929608819393066,0.042817246872354747,0,0.044510207754294054,0,3.1589716928942302,0,1.0529906753847487,0,0.031589716928942302,0,0.031589716928942302,0.16929608819393066,1.1227529943412449,0,0.4306830830550612,0.0016929608819393066,0.011227529943412449,0,0.012920490825351755,0.0010474226170512112,0.00069001073498712695,0,0.00069908400181785608,0,0.00060588048094071438,0,0.00060588048094071438,0.0010474226170512112,0.0011324370118820908,0,0.0011205202542251612,1.6163085858542512,62.052919316713719,0,63.669227902567975,0,52.138449125133526,0,52.138449125133526,1.6163085858542512,9.9144701915802003,0,11.530778777434451,6884.8747086350813,606116.3862143486,0,613001.26092298375,0,517892.73149068648,0,517892.73149068648,6884.8747086350813,88223.65472366217,0,95108.529432297262,4259.6288659793818,9767.7336197636942,0,9627.9047369798482,0,9933.02908277405,0,9933.02908277405,4259.6288659793818,8898.4739495798312,0,8248.2312138728321,99.896689394999768,96.112521911846059,100.05732072277431,98.688843954330054,0,1.1330823076091656,0,1.1330823076091656
