timestamp,(vmxnet3 Ethernet Adapter)/Bytes Total/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Total/sec,(Local Area Connection* 11)/Bytes Total/sec,(Local Area Connection* 12)/Bytes Total/sec,(vmxnet3 Ethernet Adapter)/Packets/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets/sec,(Local Area Connection* 11)/Packets/sec,(Local Area Connection* 12)/Packets/sec,(vmxnet3 Ethernet Adapter)/Packets Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received/sec,(Local Area Connection* 11)/Packets Received/sec,(Local Area Connection* 12)/Packets Received/sec,(vmxnet3 Ethernet Adapter)/Packets Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Sent/sec,(Local Area Connection* 11)/Packets Sent/sec,(Local Area Connection* 12)/Packets Sent/sec,(vmxnet3 Ethernet Adapter)/Current Bandwidth,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Current Bandwidth,(Local Area Connection* 11)/Current Bandwidth,(Local Area Connection* 12)/Current Bandwidth,(vmxnet3 Ethernet Adapter)/Bytes Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Received/sec,(Local Area Connection* 11)/Bytes Received/sec,(Local Area Connection* 12)/Bytes Received/sec,(vmxnet3 Ethernet Adapter)/Packets Received Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Discarded,(Local Area Connection* 11)/Packets Received Discarded,(Local Area Connection* 12)/Packets Received Discarded,(vmxnet3 Ethernet Adapter)/Packets Received Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Errors,(Local Area Connection* 11)/Packets Received Errors,(Local Area Connection* 12)/Packets Received Errors,(vmxnet3 Ethernet Adapter)/Packets Received Unknown,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Unknown,(Local Area Connection* 11)/Packets Received Unknown,(Local Area Connection* 12)/Packets Received Unknown,(vmxnet3 Ethernet Adapter)/Bytes Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Sent/sec,(Local Area Connection* 11)/Bytes Sent/sec,(Local Area Connection* 12)/Bytes Sent/sec,(vmxnet3 Ethernet Adapter)/Packets Outbound Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Discarded,(Local Area Connection* 11)/Packets Outbound Discarded,(Local Area Connection* 12)/Packets Outbound Discarded,(vmxnet3 Ethernet Adapter)/Packets Outbound Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Errors,(Local Area Connection* 11)/Packets Outbound Errors,(Local Area Connection* 12)/Packets Outbound Errors,(vmxnet3 Ethernet Adapter)/Output Queue Length,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Output Queue Length,(Local Area Connection* 11)/Output Queue Length,(Local Area Connection* 12)/Output Queue Length,(vmxnet3 Ethernet Adapter)/Offloaded Connections,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Offloaded Connections,(Local Area Connection* 11)/Offloaded Connections,(Local Area Connection* 12)/Offloaded Connections
08/03/2023 00:12:14.419,79529.669062035682,0, , ,322.91038513732423,0, , ,167.41958829042261,0, , ,155.49079684690162,0, , ,10000000000,100000,0,0,32443.330528516257,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47086.338533519418,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:13:14.463,78845.399177330459,0, , ,320.96068287094363,0, , ,166.84292477001776,0, , ,154.11775810092587,0, , ,10000000000,100000,0,0,32282.148865663858,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46563.250311666605,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:14:14.492,79306.65331981596,0, , ,323.1292361605577,0, , ,167.92857808302853,0, , ,155.20065807752914,0, , ,10000000000,100000,0,0,32530.980873846318,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46775.672445969642,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:15:14.801,79288.251843725884,0, , ,322.54951460888628,0, , ,166.75476627880377,0, , ,155.79474833008254,0, , ,10000000000,100000,0,0,32608.175760981834,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46680.076082744054,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:16:15.127,78725.385217261646,0, , ,320.57835882497847,0, , ,166.11591777160709,0, , ,154.46244105337138,0, , ,10000000000,100000,0,0,32198.954015218103,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46526.431202043539,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:17:15.187,78828.346052243738,0, , ,320.4223639087736,0, , ,166.62828524738035,0, , ,153.79407866139329,0, , ,10000000000,100000,0,0,32185.510082298362,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46642.835969945372,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:18:15.215,79480.254640755302,0, , ,322.85868875240254,0, , ,167.61926040404447,0, , ,155.23942834835808,0, , ,10000000000,100000,0,0,32527.967071430194,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46952.287569325112,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:19:15.400,79249.726192619521,0, , ,321.88804048345833,0, , ,166.69320783244135,0, , ,155.19483265101698,0, , ,10000000000,100000,0,0,32400.443939510285,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46849.282253109239,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:20:15.413,80998.886263906854,0, , ,330.39278111193642,0, , ,171.1283973179134,0, , ,159.26438379402302,0, , ,10000000000,100000,0,0,33324.914234545511,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47673.97202936135,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:21:15.442,78579.962260803368,0, , ,320.41285752384636,0, , ,166.0203045691303,0, , ,154.39255295471602,0, , ,10000000000,100000,0,0,32206.273219417813,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46373.689041385558,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:22:15.455,79316.324241276772,0, , ,322.09536101616942,0, , ,167.49625291953103,0, , ,154.59910809663836,0, , ,10000000000,100000,0,0,32374.916156354939,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46941.40808492183,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:23:15.469,80615.853710451876,0, , ,328.32932554641417,0, , ,170.53732056087154,0, , ,157.79200498554263,0, , ,10000000000,100000,0,0,33076.609660007118,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47539.244050444759,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:24:15.482,80295.914698983732,0, , ,326.99188528072358,0, , ,169.45382445004827,0, , ,157.53806083067528,0, , ,10000000000,100000,0,0,32843.710908641871,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47452.20379034186,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:25:15.495,83127.919104237226,0, , ,333.34255836297297,0, , ,173.09485110095292,0, , ,160.24770726202004,0, , ,10000000000,100000,0,0,34597.358358246231,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,48530.560745990995,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:26:15.508,78257.775835377048,0, , ,319.72819939040295,0, , ,166.07937061309914,0, , ,153.64882877730383,0, , ,10000000000,100000,0,0,32099.691447804031,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46158.084387573013,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:27:15.521,79723.097294240491,0, , ,324.77903628708231,0, , ,168.96308183012746,0, , ,155.81595445695481,0, , ,10000000000,100000,0,0,32559.985693904993,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47163.111600335491,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:28:15.535,80147.782478717563,0, , ,326.06064391742711,0, , ,168.72905152840693,0, , ,157.33159238902016,0, , ,10000000000,100000,0,0,32746.733032173561,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47401.049446544006,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:29:15.548,78795.07645406331,0, , ,318.91274635824931,0, , ,165.23009524470453,0, , ,153.68265111354478,0, , ,10000000000,100000,0,0,32181.627036958351,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46613.449417104966,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:30:15.561,82593.813666831134,0, , ,338.65842243914602,0, , ,175.77778480173939,0, , ,162.88063763740661,0, , ,10000000000,100000,0,0,34021.991037295687,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,48571.822629535447,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:31:15.574,79440.841144519014,0, , ,324.04456701567364,0, , ,167.79599886089542,0, , ,156.24856815477821,0, , ,10000000000,100000,0,0,32488.804600895452,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46952.036543623559,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:32:15.634,78732.286666970933,0, , ,318.76417354809689,0, , ,165.20126037838691,0, , ,153.56291316970999,0, , ,10000000000,100000,0,0,32097.795701714651,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46634.490965256286,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:33:15.647,79503.528280860774,0, , ,323.94479736175367,0, , ,168.21268089948578,0, , ,155.73211646226787,0, , ,10000000000,100000,0,0,32566.558226086112,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46936.970054774662,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:34:15.661,79781.705984519736,0, , ,324.41145301511614,0, , ,167.97944721585012,0, , ,156.43200579926605,0, , ,10000000000,100000,0,0,32630.103433782991,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47151.602550736738,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:35:15.674,81396.728638272194,0, , ,331.10927945469194,0, , ,171.77824779318703,0, , ,159.33103166150494,0, , ,10000000000,100000,0,0,33438.071445219284,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47958.657193052917,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:36:15.687,79985.299690081374,0, , ,325.46198854346193,0, , ,168.86298340668867,0, , ,156.59900513677323,0, , ,10000000000,100000,0,0,32707.163569138829,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47278.136120942552,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:37:15.700,79456.976048731478,0, , ,322.97822633397118,0, , ,167.51277456200859,0, , ,155.46545177196259,0, , ,10000000000,100000,0,0,32444.373399563719,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47012.602649167755,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:38:15.713,79580.85917917722,0, , ,323.09497800194481,0, , ,168.0460470938429,0, , ,155.04893090810194,0, , ,10000000000,100000,0,0,32571.539658062382,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47009.319521114841,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:39:15.727,79585.222199578624,0, , ,323.82820556433285,0, , ,168.14605445866437,0, , ,155.68215110566851,0, , ,10000000000,100000,0,0,32522.956154292504,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47062.266045286116,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:40:15.740,81669.404010925165,0, , ,332.87624257612896,0, , ,172.79504607871337,0, , ,160.08119649741556,0, , ,10000000000,100000,0,0,33569.778405660225,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,48099.625605264933,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:41:15.753,84075.81936821276,0, , ,335.32562764056485,0, , ,175.16115075321099,0, , ,160.16447688735389,0, , ,10000000000,100000,0,0,36150.282176254732,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47925.537191958036,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:42:15.766,78896.695138452662,0, , ,318.89577831960753,0, , ,165.47988162253228,0, , ,153.41589669707528,0, , ,10000000000,100000,0,0,32129.874415676244,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,46766.820722776421,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:43:15.779,80110.797294295509,0, , ,327.39357072474013,0, , ,170.42861570504081,0, , ,156.96495501969929,0, , ,10000000000,100000,0,0,32789.012652724407,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47321.78464157111,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:44:15.793,80177.080172327376,0, , ,327.24475090089857,0, , ,170.01263778409634,0, , ,157.23211311680222,0, , ,10000000000,100000,0,0,32892.021603166315,0, , ,668073,0,0,0,0,0,0,0,0,0,0,0,47285.058569161061,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:45:15.806,40723268.134643443,0, , ,28754.812321978301,0, , ,26952.778253275366,0, , ,1802.0340687029366,0, , ,10000000000,100000,0,0,40522718.902328223,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,200549.23231522608,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:46:15.819,79823.145873464746,0, , ,324.76137170283124,0, , ,168.36269367293005,0, , ,156.39867802990119,0, , ,10000000000,100000,0,0,32626.487188593779,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47196.65868487097,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:47:15.832,79157.327657019559,0, , ,320.71166502536374,0, , ,166.21285699735043,0, , ,154.49880802801334,0, , ,10000000000,100000,0,0,32264.923204407572,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,46892.404452611991,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:48:15.845,78456.197624975117,0, , ,319.14628358854651,0, , ,165.58015036910075,0, , ,153.56613321944576,0, , ,10000000000,100000,0,0,32088.140093361391,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,46368.057531613726,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:49:15.859,79930.313263263728,0, , ,325.22701753371331,0, , ,168.77879191510308,0, , ,156.44822561861019,0, , ,10000000000,100000,0,0,32702.82799886469,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47227.485264399045,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:50:15.872,81559.755596618954,0, , ,331.6273079516302,0, , ,172.17892538760901,0, , ,159.44838256402116,0, , ,10000000000,100000,0,0,33534.282685058781,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,48025.472911560166,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:51:15.885,85356.753771710908,0, , ,325.86093991979737,0, , ,170.89536714141144,0, , ,154.96557277838596,0, , ,10000000000,100000,0,0,38369.609123646878,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,46987.144648064037,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:52:15.898,80000.823549122782,0, , ,326.07795198043448,0, , ,169.69583846740991,0, , ,156.38211351302456,0, , ,10000000000,100000,0,0,32690.360288342545,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47310.463260780241,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:53:15.911,80984.896032063203,0, , ,329.27929337366157,0, , ,170.67076914186345,0, , ,158.60852423179813,0, , ,10000000000,100000,0,0,33105.864110348884,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47879.031921714311,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:54:15.925,79886.304154464728,0, , ,324.90393168980808,0, , ,168.66806999551434,0, , ,156.23586169429373,0, , ,10000000000,100000,0,0,32698.707651239863,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47187.596503224857,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:55:15.938,80202.468209879589,0, , ,327.18174354372883,0, , ,170.48110100310109,0, , ,156.70064254062777,0, , ,10000000000,100000,0,0,33030.392552935598,0, , ,668279,0,0,0,0,0,0,0,0,0,0,0,47172.075656943984,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:56:15.951,427840.30438833259,0, , ,596.80054361667897,0, , ,404.62663615824817,0, , ,192.17390745843085,0, , ,10000000000,100000,0,0,375308.19292359159,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,52532.111464741,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:57:15.964,79333.609015396694,0, , ,322.81202609483427,0, , ,167.87958307466346,0, , ,154.93244302017081,0, , ,10000000000,100000,0,0,32428.520067941299,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46905.088947455399,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:58:15.977,79981.566914656214,0, , ,322.72851361023896,0, , ,166.97967962041534,0, , ,155.74883398982359,0, , ,10000000000,100000,0,0,32675.362202348188,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47306.204712308034,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 00:59:15.991,79087.092415744875,0, , ,322.161608763662,0, , ,167.16278365144603,0, , ,154.998825112216,0, , ,10000000000,100000,0,0,32384.406752216346,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46702.685663528522,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:00:16.004,81862.214183364194,0, , ,335.19268080055787,0, , ,174.04491702932128,0, , ,161.14776377123658,0, , ,10000000000,100000,0,0,33679.299423583754,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,48182.914759780448,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:01:16.033,78041.170059820623,0, , ,319.51274028563449,0, , ,166.0699951985136,0, , ,153.44274508712093,0, , ,10000000000,100000,0,0,32008.713023793112,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46032.45703602751,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:02:16.061,65428.86977121354,0, , ,270.56306798527345,0, , ,141.26184069173249,0, , ,129.30122729354099,0, , ,10000000000,100000,0,0,27430.867233427536,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,37998.002537786,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:03:16.075,75014.913272642647,0, , ,308.28840912248796,0, , ,160.26798113291656,0, , ,148.02042798957143,0, , ,10000000000,100000,0,0,30945.834205608564,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,44069.079067034087,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:04:16.088,79643.943194225591,0, , ,322.97880216785495,0, , ,167.44642124463573,0, , ,155.53238092321922,0, , ,10000000000,100000,0,0,32538.010615487499,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47105.932578738095,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:05:16.101,80983.590681057525,0, , ,329.62683249597228,0, , ,171.14534407876511,0, , ,158.48148841720717,0, , ,10000000000,100000,0,0,33287.111236084776,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47696.479444972756,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:06:16.114,79316.318747258498,0, , ,323.24515200277386,0, , ,167.97950293004604,0, , ,155.2656490727278,0, , ,10000000000,100000,0,0,32459.585317403758,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46856.733429854743,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:07:16.127,79054.701407937755,0, , ,321.39491675583679,0, , ,166.46283795058116,0, , ,154.93207880525563,0, , ,10000000000,100000,0,0,32323.900507175178,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46730.800900762581,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:08:16.141,80112.047931090565,0, , ,326.09481420152622,0, , ,169.36268224549374,0, , ,156.73213195603248,0, , ,10000000000,100000,0,0,32743.301933839513,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47368.745997251041,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:09:16.154,79137.469803910499,0, , ,322.12850777844778,0, , ,167.06292256293801,0, , ,155.0655852155098,0, , ,10000000000,100000,0,0,32384.112768479317,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46753.357035431174,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:10:16.167,81287.957225205173,0, , ,330.32708656084969,0, , ,171.2955230955173,0, , ,159.03156346533243,0, , ,10000000000,100000,0,0,33391.479464233766,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47896.477760971415,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:11:16.180,79728.222414839664,0, , ,324.77778559865004,0, , ,168.9124422868768,0, , ,155.86534331177324,0, , ,10000000000,100000,0,0,32618.863856189655,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47109.358558650012,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:12:16.193,79170.706447622826,0, , ,321.96144720321314,0, , ,167.21266549447492,0, , ,154.74878170873825,0, , ,10000000000,100000,0,0,32392.284260484292,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46778.422187138538,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:13:16.207,79656.065070036158,0, , ,326.11175006964413,0, , ,170.46258255645901,0, , ,155.64916751318509,0, , ,10000000000,100000,0,0,32674.827701526061,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46981.237368510097,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:14:16.220,80272.298189763635,0, , ,327.17683134129175,0, , ,170.0286420680693,0, , ,157.14818927322244,0, , ,10000000000,100000,0,0,32836.323268539665,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47435.974921223969,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:15:16.233,80522.580895923107,0, , ,328.76058083408304,0, , ,170.92884126690439,0, , ,157.83173956717863,0, , ,10000000000,100000,0,0,33140.116315769061,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47382.464580154046,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:16:16.246,79671.797255568657,0, , ,325.14455692343932,0, , ,168.92920197252232,0, , ,156.21535495091703,0, , ,10000000000,100000,0,0,32597.004051642798,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47074.793203925867,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:17:16.259,78370.317483004983,0, , ,318.11094982001919,0, , ,164.92913840650306,0, , ,153.18181141351613,0, , ,10000000000,100000,0,0,32042.425677950338,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46327.891805054642,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:18:16.273,79474.834672754208,0, , ,323.71266969175713,0, , ,168.16329142581009,0, , ,155.54937826594701,0, , ,10000000000,100000,0,0,32531.182061111253,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46943.652611642952,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:19:16.286,79809.389576341826,0, , ,325.11118822722392,0, , ,169.0458205404739,0, , ,156.06536768674999,0, , ,10000000000,100000,0,0,32630.592310477459,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47178.79726586437,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:20:16.299,80478.79491930324,0, , ,326.34466911823216,0, , ,169.39596151421742,0, , ,156.94870760401474,0, , ,10000000000,100000,0,0,33082.08482586575,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47396.710093437483,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:21:16.312,79164.995543682278,0, , ,323.31252521270892,0, , ,168.21315992487226,0, , ,155.09936528783666,0, , ,10000000000,100000,0,0,32454.442208375855,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46710.553335306431,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:22:16.325,78459.841498360518,0, , ,320.89021957075033,0, , ,166.5436569015292,0, , ,154.34656266922113,0, , ,10000000000,100000,0,0,32206.710586259174,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46253.130912101347,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:23:16.339,79574.978968742318,0, , ,323.61144867851618,0, , ,168.08669201593648,0, , ,155.52475666257973,0, , ,10000000000,100000,0,0,32623.112867183427,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46951.866101558895,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:24:16.352,78554.210258325373,0, , ,320.69935782442991,0, , ,166.49101411765602,0, , ,154.20834370677389,0, , ,10000000000,100000,0,0,32189.196012375516,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46365.014245949853,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:25:16.365,80343.689570721472,0, , ,328.24471913173011,0, , ,170.24601732924955,0, , ,157.99870180248058,0, , ,10000000000,100000,0,0,33124.622790157628,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,47219.066780563851,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 01:26:16.378,79092.671440814753,0, , ,322.07896004019466,0, , ,167.5797041297655,0, , ,154.49925591042913,0, , ,10000000000,100000,0,0,32371.826513040905,0, , ,668396,0,0,0,0,0,0,0,0,0,0,0,46720.84492777384,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
